"Attrition_Flag","Customer_Age","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Avg_Open_To_Buy","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio"
"1",46,"F",2,"Graduate","Single","Less than $40K","Blue",36,3,4,3,8309,858,7451,0.888,1165,35,0.4,0.103
"1",30,"F",1,"Uneducated","Divorced","Less than $40K","Blue",19,6,1,2,1644,0,1644,0.82,2533,44,0.517,0
"1",53,"F",1,"Graduate","Single","Less than $40K","Blue",36,2,2,3,1438.3,0,1438.3,0.672,799,17,0.214,0
"1",48,"F",2,"College","Married","Unknown","Blue",37,5,2,4,2220,0,2220,0.737,2456,45,0.452,0
"1",44,"F",2,"Graduate","Divorced","Less than $40K","Blue",36,3,2,3,1880,0,1880,0.519,2469,34,0.417,0
"1",43,"M",2,"High School","Single","$120K +","Blue",30,1,2,2,10896,2517,8379,1.028,4935,58,0.487,0.231
"1",53,"F",3,"High School","Single","$40K - $60K","Blue",47,1,3,4,1714,0,1714,0.661,2279,46,0.533,0
"1",48,"F",2,"Unknown","Divorced","Less than $40K","Blue",35,3,1,4,2806,2514,292,0.341,1757,35,0.4,0.896
"1",41,"F",3,"Uneducated","Married","Less than $40K","Blue",30,1,2,3,9491,0,9491,1.056,9061,51,1.684,0
"1",47,"M",3,"Doctorate","Married","$60K - $80K","Blue",36,6,3,1,1584,1214,370,0.887,2628,41,0.64,0.766
"1",56,"F",3,"High School","Married","$40K - $60K","Blue",51,5,2,1,1438.3,0,1438.3,0.597,594,14,0.556,0
"1",42,"M",3,"Doctorate","Single","$60K - $80K","Blue",35,3,3,3,11328,1369,9959,0.585,1829,42,0.312,0.121
"1",50,"M",3,"College","Single","$80K - $120K","Silver",36,3,3,2,34516,2517,31999,0.735,7155,66,0.65,0.073
"1",47,"F",1,"Unknown","Married","Less than $40K","Blue",35,6,2,4,1850,896,954,0.724,2613,41,0.708,0.484
"1",49,"F",4,"Graduate","Married","Less than $40K","Blue",38,5,2,4,1757,0,1757,0.89,2557,45,0.406,0
"1",55,"F",2,"College","Single","Unknown","Blue",49,1,0,6,1438.3,0,1438.3,0.608,2278,57,0.727,0
"1",43,"F",4,"High School","Unknown","Less than $40K","Silver",31,6,2,2,13651,0,13651,1.046,9772,71,0.775,0
"1",53,"M",2,"Unknown","Married","$80K - $120K","Blue",36,2,2,1,3212,0,3212,0.713,757,20,0.25,0
"1",49,"F",3,"College","Married","Less than $40K","Blue",41,3,3,3,1603,749,854,0.733,2644,43,0.483,0.467
"1",63,"M",1,"Graduate","Single","$60K - $80K","Blue",52,6,4,3,14324,2507,11817,0.433,2083,56,0.647,0.175
"1",36,"M",3,"Unknown","Unknown","$80K - $120K","Blue",36,4,1,2,1815,0,1815,0.478,2039,34,0.36,0
"1",36,"M",3,"Post-Graduate","Married","$120K +","Blue",27,2,1,2,13873,0,13873,0.233,694,18,0.286,0
"1",43,"M",4,"College","Married","$40K - $60K","Blue",32,6,3,3,4373,0,4373,0.623,2397,46,0.484,0
"1",50,"M",2,"High School","Single","$80K - $120K","Blue",38,1,2,3,4915,464,4451,0.242,1474,36,0.091,0.094
"1",47,"F",3,"Graduate","Unknown","Less than $40K","Blue",38,2,2,3,3165,2517,648,0.748,2751,49,1.042,0.795
"1",49,"F",3,"Doctorate","Divorced","Unknown","Blue",42,1,3,3,3802,1558,2244,0.489,2003,43,0.593,0.41
"1",46,"M",5,"Uneducated","Unknown","$40K - $60K","Blue",40,5,4,3,6185,1960,4225,0.669,2225,45,0.875,0.317
"1",47,"M",3,"Doctorate","Married","$60K - $80K","Blue",36,6,3,1,1584,1214,370,0.887,2628,41,0.64,0.766
"1",46,"F",4,"Unknown","Single","Less than $40K","Blue",33,5,3,5,2879,0,2879,1.031,4684,56,0.556,0
"1",40,"F",1,"College","Married","$40K - $60K","Blue",36,4,2,4,1737,1689,48,0.644,2459,43,0.536,0.972
"1",57,"F",2,"Doctorate","Married","Less than $40K","Blue",36,1,3,3,1615,950,665,0.507,2212,43,0.387,0.588
"1",36,"F",3,"Graduate","Single","$40K - $60K","Blue",22,1,3,1,2013,0,2013,0.602,2425,50,0.923,0
"1",36,"F",3,"Uneducated","Single","Less than $40K","Blue",22,3,3,1,2784,2378,406,0.525,2021,57,0.676,0.854
"1",39,"F",2,"High School","Single","Unknown","Blue",34,3,3,1,2069,550,1519,0.783,2716,43,0.433,0.266
"1",54,"F",2,"Doctorate","Single","Less than $40K","Blue",42,3,4,3,1694,0,1694,0.354,1930,41,0.519,0
"1",49,"F",3,"College","Married","Less than $40K","Blue",41,3,3,3,1603,749,854,0.733,2644,43,0.483,0.467
"1",32,"M",0,"College","Single","$60K - $80K","Blue",24,3,2,3,4097,0,4097,0.836,8376,64,0.684,0
"1",30,"M",0,"Graduate","Single","Less than $40K","Silver",36,4,3,3,12833,0,12833,0.853,9619,75,0.786,0
"1",43,"F",3,"Graduate","Single","$40K - $60K","Blue",26,3,2,2,2867,0,2867,0.703,2646,41,0.464,0
"1",48,"M",3,"Post-Graduate","Married","$40K - $60K","Blue",36,3,2,4,2954,931,2023,0.575,2433,29,0.381,0.315
"1",50,"F",2,"Post-Graduate","Married","$40K - $60K","Blue",36,3,2,3,5527,1120,4407,0.442,2281,37,0.48,0.203
"1",50,"F",3,"Doctorate","Single","Unknown","Blue",36,4,3,3,5173,0,5173,0.912,8757,68,0.789,0
"1",43,"M",2,"Graduate","Married","$80K - $120K","Blue",33,5,3,3,2111,1761,350,0.753,2112,46,0.769,0.834
"1",45,"M",3,"Uneducated","Married","$80K - $120K","Blue",38,3,3,3,9234,0,9234,0.629,2586,44,0.257,0
"1",53,"F",2,"Doctorate","Married","Unknown","Blue",39,1,2,3,1438.3,0,1438.3,0.644,807,22,0.692,0
"1",46,"F",1,"Uneducated","Single","$40K - $60K","Blue",30,3,2,1,7195,0,7195,1.035,2751,47,1.136,0
"1",59,"F",0,"Graduate","Married","Less than $40K","Blue",36,2,3,2,1708,0,1708,0.443,1992,38,0.357,0
"1",42,"M",3,"Doctorate","Single","$60K - $80K","Blue",35,3,3,3,11328,1369,9959,0.585,1829,42,0.312,0.121
"1",58,"F",0,"High School","Married","Less than $40K","Blue",36,3,2,2,7418,396,7022,0.826,911,26,1,0.053
"1",39,"F",1,"Uneducated","Single","$40K - $60K","Blue",28,5,3,6,3911,0,3911,0.897,2867,42,0.556,0
"1",54,"M",2,"Graduate","Single","$60K - $80K","Silver",45,2,3,2,30540,0,30540,0.602,1980,36,0.8,0
"1",51,"F",3,"Graduate","Married","Less than $40K","Blue",46,1,4,3,2016,395,1621,0.711,2473,44,0.571,0.196
"1",44,"M",5,"Doctorate","Single","$60K - $80K","Silver",36,2,3,4,34140,0,34140,0.877,8177,76,0.52,0
"1",43,"M",2,"Uneducated","Single","$60K - $80K","Blue",35,5,3,2,6348,0,6348,0.4,1732,39,0.393,0
"1",43,"F",3,"Graduate","Single","$40K - $60K","Blue",26,3,2,2,2867,0,2867,0.703,2646,41,0.464,0
"1",48,"M",4,"College","Married","$80K - $120K","Blue",32,5,2,3,25190,0,25190,0.467,1533,41,0.323,0
"1",59,"M",0,"High School","Single","$60K - $80K","Blue",54,3,6,6,24621,471,24150,0.85,2864,51,0.759,0.019
"1",48,"F",4,"Uneducated","Married","Less than $40K","Blue",38,3,2,3,2732,0,2732,0.76,739,16,0.455,0
"1",46,"M",4,"Graduate","Single","$40K - $60K","Blue",28,2,2,4,2979,0,2979,0.644,2061,38,0.462,0
"1",43,"M",4,"High School","Married","$120K +","Blue",30,3,2,3,17228,1331,15897,0.519,2229,44,0.375,0.077
"1",57,"M",2,"Graduate","Single","$120K +","Blue",51,3,5,3,8760,0,8760,0.726,2460,39,0.56,0
"1",47,"F",5,"Uneducated","Single","Unknown","Blue",40,5,4,5,3502,0,3502,0.531,1895,42,0.4,0
"1",43,"F",1,"Graduate","Single","Less than $40K","Blue",36,2,3,2,2886,0,2886,0.587,2326,50,0.429,0
"1",47,"M",3,"High School","Single","$80K - $120K","Blue",29,2,2,3,7498,2319,5179,0.484,1676,51,0.759,0.309
"1",33,"M",3,"Graduate","Married","$80K - $120K","Blue",36,6,3,5,7140,0,7140,0.401,916,18,0.2,0
"1",56,"M",1,"Uneducated","Single","$60K - $80K","Blue",36,6,4,3,15219,2281,12938,0.832,7625,78,0.95,0.15
"1",57,"F",2,"Uneducated","Single","Less than $40K","Blue",51,3,5,2,1614,0,1614,0.241,1690,38,0.357,0
"1",36,"F",1,"Graduate","Married","Less than $40K","Blue",29,4,2,3,1493,0,1493,0.721,2516,63,0.575,0
"1",41,"F",2,"High School","Single","Less than $40K","Blue",36,4,3,3,2201,2104,97,0.648,2408,38,0.583,0.956
"1",46,"M",2,"Doctorate","Married","$80K - $120K","Blue",29,1,2,5,17667,0,17667,0.569,1775,42,0.556,0
"1",42,"M",3,"Doctorate","Single","$60K - $80K","Blue",35,3,3,3,11328,1369,9959,0.585,1829,42,0.312,0.121
"1",46,"M",2,"Graduate","Single","$40K - $60K","Blue",31,3,3,5,7869,0,7869,0.692,998,25,0.562,0
"1",57,"F",3,"Graduate","Married","Less than $40K","Blue",45,1,4,2,1759,186,1573,0.756,2705,35,0.522,0.106
"1",41,"F",2,"Uneducated","Single","Less than $40K","Blue",36,2,2,3,2892,2517,375,0.777,2257,48,0.714,0.87
"1",50,"M",1,"Unknown","Unknown","$80K - $120K","Blue",36,6,3,4,9959,952,9007,0.825,10310,63,1.1,0.096
"1",55,"F",2,"Graduate","Single","Less than $40K","Blue",49,2,1,2,1583,234,1349,0.639,2541,36,0.385,0.148
"1",43,"F",2,"Graduate","Married","Less than $40K","Silver",25,6,2,4,10388,1961,8427,0.703,10294,61,0.649,0.189
"1",42,"F",4,"Graduate","Married","Less than $40K","Blue",36,5,2,3,2128,528,1600,0.525,2289,41,0.414,0.248
"1",49,"F",0,"Doctorate","Unknown","Less than $40K","Blue",37,5,2,3,1749,0,1749,1.006,2510,38,0.407,0
"1",30,"F",1,"Graduate","Married","Unknown","Blue",18,4,1,4,4377,2517,1860,0.941,8759,74,0.609,0.575
"1",53,"M",1,"Post-Graduate","Single","$60K - $80K","Blue",46,6,2,4,4573,2076,2497,0.839,2720,46,0.484,0.454
"1",33,"F",0,"College","Single","Unknown","Blue",15,3,1,4,2299,0,2299,0.663,2323,47,0.469,0
"1",52,"M",2,"High School","Married","$60K - $80K","Silver",35,4,4,3,33180,511,32669,0.681,797,14,0.273,0.015
"1",39,"M",2,"High School","Married","$40K - $60K","Blue",30,5,3,3,2220,0,2220,0.872,2859,55,0.833,0
"1",44,"F",4,"Graduate","Married","$40K - $60K","Blue",36,6,3,3,1452,0,1452,0.553,2287,42,0.5,0
"1",49,"F",1,"Uneducated","Married","$40K - $60K","Blue",39,2,3,3,8061,2517,5544,0.352,1224,31,0.409,0.312
"1",47,"M",2,"Uneducated","Married","$60K - $80K","Blue",32,1,3,6,1789,0,1789,0.637,2784,49,0.581,0
"1",49,"F",3,"Doctorate","Divorced","Unknown","Blue",42,1,3,3,3802,1558,2244,0.489,2003,43,0.593,0.41
"1",54,"M",2,"Graduate","Single","$60K - $80K","Silver",45,2,3,2,30540,0,30540,0.602,1980,36,0.8,0
"1",52,"M",2,"Graduate","Single","$80K - $120K","Blue",48,6,2,4,34516,0,34516,0.539,1661,40,0.6,0
"1",48,"F",1,"Graduate","Married","Less than $40K","Blue",42,3,3,2,1942,860,1082,0.708,2522,42,0.312,0.443
"1",48,"F",2,"Graduate","Single","Less than $40K","Blue",41,4,2,3,2168,1323,845,0.687,2499,38,0.407,0.61
"1",33,"F",0,"Uneducated","Single","$40K - $60K","Blue",15,3,2,6,1438.3,0,1438.3,0.835,2527,49,0.69,0
"1",42,"M",2,"Uneducated","Married","$40K - $60K","Blue",30,1,3,3,3032,0,3032,0.429,2273,44,0.517,0
"1",53,"F",5,"Doctorate","Single","Less than $40K","Blue",38,3,2,3,1438.3,0,1438.3,0.367,1935,47,0.469,0
"1",43,"M",4,"High School","Married","$120K +","Blue",30,3,2,3,17228,1331,15897,0.519,2229,44,0.375,0.077
"1",31,"F",1,"Graduate","Single","Less than $40K","Blue",13,1,1,3,4829,0,4829,0.836,8286,65,0.857,0
"1",46,"F",3,"Uneducated","Married","Unknown","Blue",36,2,3,1,2872,357,2515,0.869,2629,41,0.64,0.124
"1",39,"M",1,"Uneducated","Married","Less than $40K","Blue",36,3,3,3,4247,0,4247,0.405,847,17,0.133,0
"1",58,"F",3,"Unknown","Divorced","Less than $40K","Blue",36,2,2,3,1508,0,1508,0.458,1990,31,0.192,0
"1",43,"F",4,"Uneducated","Married","Less than $40K","Blue",30,2,2,3,2082,1794,288,0.735,3423,48,0.92,0.862
"1",45,"M",3,"Graduate","Married","$40K - $60K","Blue",40,1,4,3,7979,0,7979,0.465,5056,63,0.853,0
"1",51,"F",3,"Graduate","Married","Less than $40K","Blue",46,1,4,3,2016,395,1621,0.711,2473,44,0.571,0.196
"1",48,"M",1,"Post-Graduate","Single","$80K - $120K","Blue",38,4,2,2,13174,0,13174,0.955,4890,49,0.485,0
"1",40,"M",3,"Doctorate","Married","$40K - $60K","Blue",36,3,3,4,2313,0,2313,0.673,2249,42,0.312,0
"1",39,"F",1,"Uneducated","Single","$40K - $60K","Blue",28,5,3,6,3911,0,3911,0.897,2867,42,0.556,0
"1",49,"F",0,"Unknown","Married","Less than $40K","Blue",39,1,3,3,4982,2517,2465,0.903,9274,65,0.857,0.505
"1",31,"F",0,"Graduate","Single","Less than $40K","Blue",21,4,2,3,4598,0,4598,0.439,6317,77,0.833,0
"1",37,"M",3,"Uneducated","Single","$40K - $60K","Blue",36,3,2,4,1696,0,1696,0.857,2095,43,0.536,0
"1",56,"F",3,"Unknown","Single","Less than $40K","Blue",39,1,3,4,1632,0,1632,0.621,2509,47,0.424,0
"1",53,"M",1,"Graduate","Single","$80K - $120K","Blue",48,3,3,3,30271,1406,28865,1.336,3231,47,0.306,0.046
"1",48,"M",3,"Post-Graduate","Married","$40K - $60K","Blue",36,3,2,4,2954,931,2023,0.575,2433,29,0.381,0.315
"1",44,"F",3,"Graduate","Married","Less than $40K","Blue",38,4,2,3,3889,2517,1372,0.405,1718,37,0.276,0.647
"1",52,"F",5,"Unknown","Married","Less than $40K","Blue",36,4,3,3,9611,0,9611,0.84,7636,64,0.829,0
"1",42,"M",4,"High School","Unknown","$60K - $80K","Blue",36,4,3,4,1871,0,1871,0.73,2593,48,0.548,0
"1",55,"M",2,"High School","Divorced","$120K +","Blue",46,5,3,2,16828,2517,14311,1.059,4939,63,0.465,0.15
"1",49,"F",4,"Unknown","Single","Unknown","Blue",31,6,3,3,2672,0,2672,1.038,2576,39,0.5,0
"1",45,"F",2,"Uneducated","Single","Less than $40K","Blue",37,3,2,2,8924,0,8924,0.547,1720,42,0.4,0
"1",47,"M",3,"Doctorate","Married","$60K - $80K","Blue",36,6,3,1,1584,1214,370,0.887,2628,41,0.64,0.766
"1",44,"F",3,"Doctorate","Married","Less than $40K","Blue",38,6,1,3,7222,0,7222,0.685,920,18,0.5,0
"1",48,"M",3,"Graduate","Married","$80K - $120K","Blue",37,5,2,4,7970,2434,5536,0.406,1263,27,0.35,0.305
"1",43,"F",3,"Unknown","Single","$40K - $60K","Silver",36,2,3,4,19713,531,19182,0.792,8301,70,0.591,0.027
"1",46,"F",3,"Graduate","Married","Less than $40K","Blue",34,3,3,1,1438.3,0,1438.3,0.714,2658,43,0.654,0
"1",42,"F",1,"Uneducated","Single","Less than $40K","Blue",35,4,3,3,3241,0,3241,0.442,2152,43,0.303,0
"1",58,"M",1,"College","Single","$120K +","Silver",45,1,3,2,34516,0,34516,0.964,4864,48,0.548,0
"1",45,"M",2,"Graduate","Married","$60K - $80K","Blue",25,3,5,3,1438.3,0,1438.3,0.676,709,27,0.421,0
"1",49,"M",3,"High School","Single","$40K - $60K","Blue",36,1,3,4,4601,0,4601,0.962,9610,76,0.689,0
"1",45,"F",3,"Unknown","Single","Less than $40K","Blue",36,1,2,5,7500,0,7500,0.576,8024,78,0.696,0
"1",53,"F",3,"Unknown","Married","Less than $40K","Blue",36,3,3,3,2819,0,2819,0.4,2128,39,0.444,0
"1",44,"F",3,"High School","Divorced","Less than $40K","Blue",28,5,2,3,1877,1203,674,0.654,2581,57,0.781,0.641
"1",56,"F",2,"Uneducated","Single","Less than $40K","Blue",43,1,2,4,1440,1211,229,0.465,2141,40,0.481,0.841
"1",51,"M",1,"High School","Married","$80K - $120K","Blue",36,4,3,4,22754,0,22754,0.799,8531,77,0.791,0
"1",39,"M",4,"Unknown","Married","$60K - $80K","Gold",36,4,3,2,34516,2517,31999,0.841,8248,66,0.65,0.073
"1",40,"F",3,"Unknown","Married","Less than $40K","Blue",28,2,3,3,1535,0,1535,0.544,1921,41,0.464,0
"1",47,"M",2,"Graduate","Married","$40K - $60K","Blue",30,4,3,2,1889,0,1889,0.874,2479,46,0.533,0
"1",49,"F",2,"Graduate","Single","Less than $40K","Blue",31,5,1,2,5456,951,4505,0.737,1096,27,0.588,0.174
"1",40,"M",2,"Unknown","Single","$60K - $80K","Blue",20,4,2,4,4283,0,4283,0.878,8672,64,1.207,0
"1",55,"M",3,"Unknown","Single","$60K - $80K","Blue",35,3,3,3,14266,1341,12925,0.309,1625,34,0.36,0.094
"1",57,"M",1,"Graduate","Single","$80K - $120K","Blue",36,2,3,2,10244,861,9383,0.78,1127,29,0.381,0.084
"1",43,"F",1,"Uneducated","Single","Less than $40K","Blue",36,1,3,2,1818,0,1818,0.758,2279,50,0.724,0
"1",37,"F",2,"Unknown","Single","Less than $40K","Blue",36,3,2,3,1534,0,1534,0.642,2596,39,0.393,0
"1",41,"M",4,"Graduate","Married","$80K - $120K","Blue",36,1,3,6,4725,1253,3472,1.008,9134,77,0.974,0.265
"1",59,"F",2,"High School","Married","Unknown","Blue",51,3,3,3,3875,1397,2478,0.573,2312,49,0.581,0.361
"1",45,"F",3,"High School","Single","Unknown","Blue",35,3,2,6,3512,2517,995,0.597,1801,48,0.548,0.717
"1",49,"F",0,"Doctorate","Unknown","Less than $40K","Blue",37,5,2,3,1749,0,1749,1.006,2510,38,0.407,0
"1",39,"M",3,"Unknown","Single","$60K - $80K","Blue",23,1,2,3,7821,2517,5304,0.408,2010,43,0.344,0.322
"1",46,"M",4,"College","Married","$60K - $80K","Blue",36,4,2,1,1681,0,1681,0.464,1953,48,0.5,0
"1",53,"F",4,"Graduate","Married","Unknown","Blue",49,5,5,4,10533,330,10203,0.823,2585,48,0.714,0.031
"1",50,"M",1,"Graduate","Divorced","$120K +","Blue",42,1,3,2,1656,0,1656,0.626,2073,44,0.833,0
"1",37,"M",3,"Graduate","Married","$60K - $80K","Blue",28,2,3,2,6407,478,5929,1.022,9322,77,0.833,0.075
"1",50,"F",1,"Graduate","Single","Less than $40K","Blue",36,1,3,4,2422,502,1920,0.997,2548,46,0.484,0.207
"1",46,"M",5,"Graduate","Single","$80K - $120K","Blue",33,6,3,3,32975,2517,30458,0.658,597,17,0.7,0.076
"1",53,"F",3,"High School","Married","Less than $40K","Blue",41,3,3,2,1547,0,1547,0.845,2312,43,0.303,0
"1",37,"F",2,"Graduate","Married","$40K - $60K","Blue",29,2,2,6,2547,1965,582,0.535,2160,46,0.353,0.771
"1",57,"F",1,"Uneducated","Single","Less than $40K","Blue",46,2,3,3,9129,0,9129,0.733,7733,81,0.884,0
"1",30,"F",0,"Graduate","Single","Less than $40K","Blue",36,5,3,3,1574,0,1574,0.582,2560,59,0.788,0
"1",38,"F",3,"Unknown","Single","Less than $40K","Blue",30,6,2,2,3730,2517,1213,0.853,858,22,0.467,0.675
"1",53,"F",1,"Graduate","Single","Less than $40K","Blue",48,6,6,3,2370,1166,1204,0.562,2164,45,0.607,0.492
"1",47,"F",3,"High School","Married","Unknown","Silver",31,3,3,2,34516,2517,31999,0.618,2691,42,0.5,0.073
"1",48,"F",4,"Post-Graduate","Single","Less than $40K","Blue",38,3,3,3,3874,460,3414,1.023,4921,51,0.645,0.119
"1",42,"M",3,"Graduate","Married","$60K - $80K","Blue",30,2,2,3,5298,0,5298,0.857,2431,37,0.542,0
"1",40,"M",3,"High School","Unknown","$80K - $120K","Blue",34,1,3,4,29715,0,29715,0.399,2128,39,0.345,0
"1",44,"F",5,"Graduate","Single","Less than $40K","Blue",37,1,2,4,1491,0,1491,0.551,1970,46,0.484,0
"1",42,"F",1,"Unknown","Married","Less than $40K","Blue",36,3,3,4,2983,0,2983,0.865,2509,46,0.586,0
"1",34,"M",0,"Graduate","Divorced","$80K - $120K","Silver",24,1,2,3,34516,400,34116,0.202,5112,49,0.256,0.012
"1",55,"F",1,"Doctorate","Married","Unknown","Blue",39,1,3,3,12972,1424,11548,0.525,2238,36,0.2,0.11
"1",50,"M",3,"High School","Married","$80K - $120K","Silver",36,5,3,3,34516,2292,32224,0.876,8045,71,0.868,0.066
"1",40,"F",3,"Unknown","Single","$40K - $60K","Blue",29,3,3,3,2473,2332,141,0.293,1738,32,0.455,0.943
"1",41,"F",2,"High School","Divorced","Less than $40K","Blue",28,4,2,2,1478,524,954,0.751,2180,46,0.643,0.355
"1",45,"F",4,"Uneducated","Married","Less than $40K","Blue",38,3,4,3,4908,0,4908,0.993,827,21,0.75,0
"1",39,"M",4,"Graduate","Married","$80K - $120K","Blue",31,1,3,3,3929,542,3387,0.811,7773,64,0.73,0.138
"1",30,"F",1,"Graduate","Married","Unknown","Blue",18,4,1,4,4377,2517,1860,0.941,8759,74,0.609,0.575
"1",52,"F",1,"High School","Single","Less than $40K","Blue",36,3,3,2,1795,0,1795,0.718,2281,55,0.618,0
"1",58,"F",0,"High School","Married","Less than $40K","Blue",36,3,2,2,7418,396,7022,0.826,911,26,1,0.053
"1",45,"F",3,"Unknown","Divorced","Less than $40K","Blue",34,4,3,1,3223,243,2980,0.433,1979,38,0.462,0.075
"1",46,"F",3,"High School","Single","Unknown","Silver",36,4,2,3,34516,154,34362,0.602,1987,46,0.586,0.004
"1",49,"M",4,"Graduate","Single","$60K - $80K","Blue",36,1,4,5,5662,1484,4178,0.434,1693,25,0.25,0.262
"1",42,"M",4,"High School","Unknown","$60K - $80K","Blue",36,4,3,4,1871,0,1871,0.73,2593,48,0.548,0
"1",55,"M",3,"Doctorate","Single","$80K - $120K","Blue",35,4,1,3,20865,0,20865,0.881,837,25,0.667,0
"1",44,"F",3,"Unknown","Single","Unknown","Blue",37,3,2,3,1900,0,1900,0.864,2298,45,0.452,0
"1",43,"M",2,"Graduate","Single","$80K - $120K","Blue",30,3,3,3,34516,0,34516,0.688,2427,51,0.645,0
"1",55,"F",1,"Unknown","Single","Less than $40K","Blue",36,5,2,3,1836,572,1264,0.758,2400,34,0.789,0.312
"1",41,"M",4,"Graduate","Single","$80K - $120K","Silver",29,2,3,6,34516,0,34516,0.434,3526,53,0.828,0
"1",41,"F",3,"Graduate","Married","Less than $40K","Blue",33,6,3,5,1438.3,0,1438.3,0.305,1813,51,0.759,0
"1",34,"F",2,"Graduate","Married","Less than $40K","Blue",23,6,2,2,3116,0,3116,0.698,2768,45,0.667,0
"1",52,"F",2,"Graduate","Married","Less than $40K","Blue",36,5,3,4,2160,0,2160,0.645,2360,56,0.647,0
"1",34,"F",2,"Graduate","Married","Less than $40K","Blue",23,6,2,2,3116,0,3116,0.698,2768,45,0.667,0
"1",39,"F",3,"Graduate","Married","Unknown","Blue",36,3,2,3,1575,592,983,0.236,644,15,0.154,0.376
"1",34,"F",3,"High School","Single","Less than $40K","Blue",21,2,2,2,1576,0,1576,0.789,2703,56,1,0
"1",50,"M",2,"Uneducated","Unknown","$120K +","Blue",38,6,2,1,34516,397,34119,0.914,7454,81,0.841,0.012
"1",51,"F",1,"High School","Single","Less than $40K","Blue",33,6,3,3,2006,1608,398,1.043,2760,38,0.652,0.802
"1",34,"F",2,"Graduate","Married","Less than $40K","Blue",29,5,2,2,5845,0,5845,0.504,2308,35,0.591,0
"1",55,"M",2,"Unknown","Divorced","$120K +","Blue",50,5,4,3,24250,278,23972,0.647,2153,41,0.577,0.011
"1",46,"M",3,"College","Single","$80K - $120K","Blue",39,1,4,3,4026,243,3783,0.738,1102,27,0.8,0.06
"1",45,"F",4,"College","Single","Less than $40K","Blue",41,6,3,2,3785,2517,1268,0.574,2401,54,0.742,0.665
"1",51,"F",0,"Graduate","Married","Less than $40K","Blue",32,4,2,3,1757,331,1426,0.879,2377,47,0.516,0.188
"1",50,"F",1,"Unknown","Single","Unknown","Blue",39,6,3,3,9248,0,9248,0.613,2325,45,0.552,0
"1",39,"F",3,"Graduate","Married","Unknown","Blue",26,2,2,3,4376,855,3521,0.839,2862,52,0.733,0.195
"1",46,"F",3,"Graduate","Unknown","Unknown","Blue",30,3,2,1,8869,0,8869,0.413,1935,40,0.429,0
"1",38,"F",2,"Graduate","Single","Less than $40K","Blue",32,2,3,3,3775,0,3775,0.581,2031,36,0.385,0
"1",48,"F",4,"Uneducated","Married","Less than $40K","Blue",38,3,2,3,2732,0,2732,0.76,739,16,0.455,0
"1",61,"M",0,"Uneducated","Married","$80K - $120K","Blue",43,3,3,5,1438.3,0,1438.3,0.7,1958,47,0.424,0
"1",48,"M",3,"Graduate","Single","$60K - $80K","Blue",42,3,2,4,19075,0,19075,0.807,2013,32,0.455,0
"1",35,"F",1,"Unknown","Divorced","Unknown","Blue",24,5,3,3,1438.3,0,1438.3,0.849,2355,47,0.567,0
"1",34,"F",1,"Uneducated","Unknown","Less than $40K","Blue",25,1,2,3,3074,0,3074,0.718,2721,54,0.688,0
"1",31,"M",0,"Graduate","Married","Less than $40K","Blue",36,3,2,3,6911,2517,4394,0.934,8123,71,0.732,0.364
"1",58,"F",0,"High School","Single","Less than $40K","Blue",46,5,4,2,1977,0,1977,0.868,2341,37,0.37,0
"1",53,"F",3,"High School","Married","Less than $40K","Blue",41,3,3,2,1547,0,1547,0.845,2312,43,0.303,0
"1",37,"M",2,"Uneducated","Unknown","$40K - $60K","Blue",36,2,3,2,3250,1721,1529,0.446,1714,32,0.391,0.53
"1",43,"M",3,"Graduate","Single","$40K - $60K","Blue",35,5,3,2,6080,787,5293,0.975,4866,56,0.647,0.129
"1",37,"M",0,"Doctorate","Married","$120K +","Blue",22,3,3,4,8654,0,8654,0.446,850,18,0.385,0
"1",44,"M",3,"High School","Married","$80K - $120K","Blue",36,1,3,2,10908,0,10908,0.983,4883,42,0.5,0
"1",58,"M",0,"Unknown","Single","$40K - $60K","Blue",45,3,1,3,3421,2517,904,0.992,992,21,0.4,0.736
"1",55,"F",1,"Uneducated","Married","Less than $40K","Blue",36,5,3,2,2258,2000,258,0.611,2500,42,0.68,0.886
"1",56,"M",2,"College","Single","$120K +","Blue",50,2,2,3,16867,0,16867,0.885,654,14,0.4,0
"1",44,"F",4,"Graduate","Married","Less than $40K","Blue",36,6,3,3,1905,0,1905,0.845,3120,46,0.586,0
"1",44,"F",2,"Graduate","Married","Unknown","Blue",39,6,3,3,5666,2386,3280,0.564,1981,42,1,0.421
"1",31,"M",0,"Post-Graduate","Married","Less than $40K","Blue",21,1,2,2,3768,0,3768,0.799,6639,71,1.152,0
"1",38,"F",1,"High School","Single","Less than $40K","Blue",26,5,2,4,3554,0,3554,0.782,2372,44,0.63,0
"1",52,"F",3,"High School","Married","$40K - $60K","Blue",47,2,2,3,8018,134,7884,0.717,2409,38,0.31,0.017
"1",47,"F",3,"Graduate","Single","Less than $40K","Blue",39,3,3,3,1438.3,0,1438.3,0.502,2476,32,0.778,0
