"Attrition_Flag","Customer_Age","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Avg_Open_To_Buy","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio"
"0",40,"M",2,"High School","Divorced","$40K - $60K","Blue",35,3,1,1,2430,974,1456,0.677,4344,75,0.596,0.401
"0",48,"M",4,"Unknown","Single","$80K - $120K","Blue",38,5,2,3,5543,1372,4171,0.744,5266,79,0.795,0.248
"0",42,"F",3,"Graduate","Married","$40K - $60K","Blue",37,4,3,2,2470,2013,457,0.97,4384,82,1,0.815
"1",44,"F",4,"Unknown","Married","$40K - $60K","Blue",31,4,3,5,1691,1327,364,0.774,2345,33,0.435,0.785
"0",39,"F",2,"High School","Single","Less than $40K","Blue",36,4,2,3,5245,802,4443,0.504,3648,74,0.574,0.153
"0",59,"F",0,"Graduate","Unknown","Unknown","Blue",55,4,3,3,1438.3,755,683.3,0.62,4222,75,0.744,0.525
"0",46,"F",3,"Graduate","Divorced","Less than $40K","Blue",34,4,2,4,9863,686,9177,0.581,3068,58,0.933,0.07
"0",44,"F",3,"Uneducated","Single","Less than $40K","Blue",38,4,1,3,1438.3,0,1438.3,0.801,4287,80,0.667,0
"1",39,"F",2,"Graduate","Single","Less than $40K","Blue",27,1,3,3,1438.3,811,627.3,0.571,2336,46,0.278,0.564
"0",53,"F",3,"Uneducated","Married","$40K - $60K","Blue",42,6,1,2,2293,1460,833,0.658,4436,74,0.542,0.637
"0",52,"M",3,"Uneducated","Single","$60K - $80K","Blue",40,3,1,1,1438.3,512,926.3,0.776,4791,82,0.708,0.356
"0",39,"F",2,"College","Single","Unknown","Blue",35,6,2,2,10600,598,10002,0.843,4586,81,0.929,0.056
"0",50,"M",1,"Uneducated","Married","$120K +","Blue",23,5,2,1,7116,981,6135,0.858,4748,85,0.735,0.138
"0",54,"F",1,"High School","Single","Less than $40K","Blue",43,5,2,4,2082,805,1277,1.049,4383,75,0.875,0.387
"0",47,"F",3,"Unknown","Single","Less than $40K","Blue",36,4,1,4,2798,1963,835,0.805,4255,64,0.561,0.702
"0",41,"F",4,"Graduate","Divorced","Less than $40K","Blue",37,5,1,4,7492,1399,6093,0.533,3668,67,0.675,0.187
"1",43,"M",4,"Graduate","Single","$60K - $80K","Blue",34,5,3,3,10573,0,10573,0.794,2237,43,0.387,0
"0",26,"F",0,"Unknown","Single","Unknown","Blue",36,3,3,2,7595,1032,6563,1.035,4080,72,0.8,0.136
"0",33,"F",0,"Graduate","Single","Less than $40K","Blue",26,6,1,3,2382,1565,817,0.73,4011,68,0.838,0.657
"0",49,"F",4,"High School","Married","Less than $40K","Blue",43,5,3,4,2574,1555,1019,0.583,4134,62,0.55,0.604
"0",43,"F",3,"Unknown","Married","$40K - $60K","Blue",32,3,2,4,4391,0,4391,0.757,4741,78,0.814,0
"0",42,"F",5,"College","Single","Less than $40K","Blue",28,4,3,2,3044,1865,1179,0.852,4854,85,1.024,0.613
"0",57,"M",1,"High School","Married","$40K - $60K","Blue",45,3,3,2,2721,2159,562,0.846,4578,81,0.653,0.793
"0",48,"M",4,"College","Single","$80K - $120K","Blue",31,6,1,3,5033,0,5033,0.597,4054,82,0.822,0
"0",60,"F",2,"College","Single","Less than $40K","Blue",54,5,3,2,2694,1923,771,0.714,3837,71,0.732,0.714
"0",63,"F",0,"Unknown","Single","Less than $40K","Blue",48,5,2,1,1438.3,0,1438.3,0.923,3383,61,1.103,0
"0",44,"M",3,"Graduate","Single","$40K - $60K","Blue",33,3,2,2,2477,2123,354,0.699,4349,69,0.725,0.857
"0",43,"M",3,"Unknown","Married","$60K - $80K","Silver",30,4,3,4,25856,1281,24575,0.975,3303,70,0.795,0.05
"0",50,"F",2,"Graduate","Single","Less than $40K","Blue",38,5,4,2,7398,1581,5817,0.428,4311,73,0.921,0.214
"0",52,"F",1,"Uneducated","Single","Unknown","Blue",47,6,1,3,4058,1349,2709,0.723,4388,72,0.6,0.332
"0",43,"F",4,"High School","Single","$40K - $60K","Blue",36,3,3,2,4902,2517,2385,0.982,4508,69,0.643,0.513
"0",48,"F",2,"Doctorate","Married","$40K - $60K","Blue",34,3,1,4,5069,1843,3226,0.826,4055,66,0.692,0.364
"1",46,"M",1,"Post-Graduate","Single","$60K - $80K","Blue",32,5,2,3,8766,0,8766,0.702,2263,35,0.522,0
"0",49,"M",3,"Uneducated","Single","$80K - $120K","Blue",41,3,3,4,2930,1901,1029,0.638,4041,75,0.596,0.649
"0",47,"F",4,"Graduate","Married","Less than $40K","Blue",36,6,1,4,2178,1455,723,1.001,5363,76,0.81,0.668
"0",35,"F",1,"High School","Married","Unknown","Blue",23,3,3,1,1438.3,0,1438.3,0.751,3995,82,0.608,0
"1",52,"F",1,"Graduate","Single","Less than $40K","Blue",47,3,3,4,1842,625,1217,0.729,2650,43,0.483,0.339
"0",49,"M",3,"Graduate","Single","$120K +","Blue",29,5,2,2,18284,1144,17140,0.767,4846,92,0.736,0.063
"0",52,"M",2,"Graduate","Unknown","$60K - $80K","Blue",40,4,1,3,7215,0,7215,0.829,4409,75,0.974,0
"0",52,"F",0,"Graduate","Married","Less than $40K","Blue",37,3,1,2,1793,1284,509,0.902,3989,62,0.938,0.716
"0",46,"F",4,"Graduate","Married","Less than $40K","Blue",38,3,3,2,1485,736,749,0.622,4198,65,0.912,0.496
"1",34,"F",1,"Post-Graduate","Single","Less than $40K","Blue",26,3,2,5,2066,347,1719,0.511,2157,37,0.321,0.168
"0",33,"F",2,"Graduate","Single","Less than $40K","Blue",17,4,3,4,2431,1846,585,0.612,4327,74,0.644,0.759
"0",61,"F",0,"Unknown","Married","Less than $40K","Blue",55,4,2,3,2194,1512,682,0.725,4069,80,0.778,0.689
"0",47,"F",3,"High School","Single","$40K - $60K","Blue",34,4,1,3,1963,1524,439,0.879,3492,59,1.034,0.776
"1",41,"F",4,"College","Unknown","Unknown","Blue",22,4,2,3,1438.3,1125,313.3,0.611,2534,52,0.486,0.782
"1",57,"M",2,"Graduate","Single","$120K +","Blue",44,5,3,4,34516,219,34297,0.482,1882,48,0.714,0.006
"1",45,"F",3,"College","Single","Unknown","Blue",33,5,3,4,4345,2198,2147,0.465,1918,31,0.292,0.506
"0",51,"F",1,"Doctorate","Married","Less than $40K","Blue",42,3,2,2,1438.3,0,1438.3,0.872,4211,64,0.778,0
"0",60,"F",1,"Graduate","Single","Unknown","Blue",55,3,3,3,13397,0,13397,0.814,5049,75,0.63,0
"0",50,"M",2,"Post-Graduate","Divorced","$40K - $60K","Blue",43,5,2,4,3525,0,3525,0.798,4742,62,0.824,0
"0",46,"M",3,"College","Single","$120K +","Blue",30,5,1,2,27378,1893,25485,0.432,3934,78,0.592,0.069
"0",47,"M",3,"College","Married","$60K - $80K","Blue",36,5,1,3,4284,1900,2384,0.971,4948,85,0.848,0.444
"1",47,"F",3,"Unknown","Married","Less than $40K","Blue",37,1,2,2,1438.3,0,1438.3,0.749,2393,36,0.636,0
"0",55,"M",2,"Uneducated","Single","$60K - $80K","Blue",36,5,1,4,4712,1920,2792,0.596,4277,66,0.571,0.407
"0",41,"F",5,"Uneducated","Single","$40K - $60K","Blue",26,4,3,4,2264,928,1336,0.662,4150,83,0.844,0.41
"0",54,"F",1,"Unknown","Married","Less than $40K","Blue",39,3,2,4,2720,1694,1026,0.843,5103,81,0.761,0.623
"1",52,"M",3,"Graduate","Married","$80K - $120K","Blue",46,4,2,3,15011,2517,12494,0.713,1821,36,0.385,0.168
"0",47,"F",4,"Unknown","Single","Less than $40K","Blue",39,3,3,4,1548,0,1548,0.664,4420,71,0.775,0
"0",50,"F",4,"Unknown","Single","Unknown","Blue",44,5,1,1,10721,0,10721,0.861,4962,74,0.51,0
"0",53,"F",3,"Post-Graduate","Divorced","Unknown","Blue",48,5,2,2,12286,997,11289,0.726,4960,83,0.729,0.081
"0",52,"M",3,"College","Married","$120K +","Blue",47,3,2,4,6355,0,6355,0.711,4009,74,0.947,0
"0",52,"F",2,"High School","Married","Less than $40K","Blue",41,4,2,2,5616,2410,3206,0.962,3410,62,0.59,0.429
"0",50,"F",1,"Unknown","Married","$40K - $60K","Blue",40,6,2,2,2661,1575,1086,0.735,4615,82,0.708,0.592
"0",50,"F",2,"High School","Married","$40K - $60K","Blue",45,6,3,3,1438.3,0,1438.3,0.707,4670,82,0.864,0
"1",51,"F",2,"Doctorate","Divorced","Unknown","Blue",40,6,3,4,8930,2517,6413,0.661,2167,38,0.357,0.282
"0",36,"F",1,"Uneducated","Single","Unknown","Blue",36,6,3,1,4685,1626,3059,0.945,4560,81,0.588,0.347
"1",54,"F",1,"Uneducated","Married","Unknown","Blue",50,4,0,3,2912,0,2912,0.621,2465,54,1.077,0
"0",51,"F",2,"Graduate","Married","Unknown","Blue",36,5,3,3,17412,730,16682,0.837,4997,84,0.615,0.042
"0",59,"F",1,"High School","Single","Less than $40K","Blue",53,4,3,3,2716,1740,976,0.65,4208,69,0.568,0.641
"1",47,"F",1,"Graduate","Married","$40K - $60K","Blue",35,3,3,5,1438.3,0,1438.3,0.809,2276,40,0.538,0
"0",58,"F",2,"High School","Married","Unknown","Blue",50,3,2,3,12362,0,12362,0.635,4537,72,0.636,0
"0",41,"F",4,"Uneducated","Unknown","$40K - $60K","Blue",29,4,3,2,2430,0,2430,0.569,4334,71,0.578,0
"0",50,"F",1,"Graduate","Married","Less than $40K","Blue",36,3,1,2,4143,1888,2255,0.561,3940,74,0.805,0.456
"0",53,"F",2,"Uneducated","Single","Unknown","Blue",36,5,2,3,9314,1761,7553,0.562,3696,80,0.778,0.189
"1",63,"M",0,"Doctorate","Single","Unknown","Blue",47,6,4,3,7306,0,7306,0.875,2445,43,0.593,0
"0",38,"F",2,"Graduate","Married","Less than $40K","Blue",29,6,1,1,3304,1338,1966,0.615,5178,79,0.756,0.405
"0",51,"F",2,"Doctorate","Single","Less than $40K","Blue",40,3,3,3,1438.3,1153,285.3,0.866,4263,84,0.909,0.802
"1",33,"F",2,"Graduate","Single","Less than $40K","Blue",24,6,2,3,1806,0,1806,0.983,2833,43,0.654,0
"0",38,"F",3,"Graduate","Single","Less than $40K","Blue",22,4,3,3,1938,1175,763,0.85,4606,75,0.875,0.606
"1",47,"M",3,"Uneducated","Single","$120K +","Blue",36,3,3,4,34516,0,34516,0.517,2020,33,0.375,0
"1",41,"F",2,"Graduate","Married","$40K - $60K","Blue",36,5,2,4,2990,1828,1162,0.488,2265,41,0.414,0.611
"0",50,"M",0,"Post-Graduate","Married","$80K - $120K","Blue",36,5,1,3,28253,0,28253,0.479,4525,67,0.763,0
"0",33,"M",2,"High School","Married","$80K - $120K","Blue",23,6,2,2,1630,0,1630,0.605,4426,91,0.784,0
"1",44,"F",2,"High School","Single","Less than $40K","Blue",31,3,3,3,1506,168,1338,0.671,2312,44,0.467,0.112
"0",48,"F",5,"Graduate","Single","Less than $40K","Blue",38,5,3,2,1605,1300,305,0.95,4495,67,0.718,0.81
"0",56,"F",2,"Uneducated","Married","Unknown","Blue",43,6,3,2,3068,1765,1303,0.853,4611,73,0.698,0.575
"0",60,"F",0,"College","Divorced","Less than $40K","Blue",50,5,3,2,3426,1650,1776,0.622,4467,69,1.029,0.482
"1",50,"M",2,"Graduate","Married","$80K - $120K","Blue",31,3,3,3,12906,321,12585,0.76,2078,62,0.55,0.025
"1",52,"M",2,"Unknown","Married","$80K - $120K","Blue",41,6,4,3,7904,0,7904,0.712,2094,32,0.231,0
"0",48,"F",2,"Doctorate","Divorced","Unknown","Blue",37,6,2,0,4549,1313,3236,0.777,4782,88,0.66,0.289
"0",49,"F",3,"High School","Married","Less than $40K","Blue",36,3,1,3,4476,1492,2984,0.933,4603,87,0.706,0.333
"0",40,"M",4,"High School","Married","$80K - $120K","Blue",21,3,2,3,11502,2066,9436,0.889,4786,85,1.125,0.18
"0",43,"M",2,"Uneducated","Divorced","$80K - $120K","Blue",34,5,3,2,1452,0,1452,0.97,4571,72,0.846,0
"1",31,"F",1,"Unknown","Single","Less than $40K","Blue",20,3,1,2,1695,0,1695,0.561,2428,43,0.593,0
"0",53,"F",4,"Graduate","Married","Less than $40K","Blue",46,6,3,3,4430,1579,2851,0.836,4833,82,0.673,0.356
"1",41,"F",2,"Graduate","Married","Less than $40K","Blue",31,3,3,3,2580,2137,443,1.056,2981,40,0.481,0.828
"1",41,"M",4,"Graduate","Unknown","$40K - $60K","Silver",32,4,2,4,16509,425,16084,0.356,1740,43,0.387,0.026
"0",41,"F",2,"Graduate","Single","Less than $40K","Blue",30,3,2,2,3028,2270,758,0.804,4727,78,0.66,0.75
"0",53,"F",0,"High School","Single","Less than $40K","Blue",44,4,1,1,1904,886,1018,0.695,4798,85,0.809,0.465
"0",46,"F",1,"Graduate","Married","$40K - $60K","Blue",26,6,3,0,2933,1569,1364,0.648,4956,92,0.673,0.535
"0",51,"F",2,"High School","Single","$40K - $60K","Blue",37,5,1,1,2621,2426,195,0.727,4885,74,1.114,0.926
"0",34,"F",0,"Unknown","Married","Less than $40K","Blue",26,5,3,1,2291,0,2291,0.892,5409,82,0.822,0
"0",36,"F",5,"Unknown","Single","Less than $40K","Blue",24,3,1,1,2980,2093,887,0.522,4132,70,0.667,0.702
"1",45,"F",3,"Graduate","Divorced","Unknown","Blue",37,5,2,6,17678,0,17678,0.788,2566,49,0.815,0
"0",43,"F",2,"Graduate","Single","$40K - $60K","Silver",39,3,1,2,18524,1736,16788,0.762,4496,64,0.882,0.094
"0",52,"F",1,"Graduate","Married","$40K - $60K","Blue",46,5,1,2,2442,1507,935,0.631,4535,85,0.809,0.617
"1",53,"F",1,"High School","Married","$40K - $60K","Blue",44,3,3,3,1816,0,1816,0.884,2474,44,0.692,0
"0",42,"M",4,"Graduate","Single","$60K - $80K","Blue",35,3,3,1,14958,1644,13314,0.686,4038,68,0.511,0.11
"0",49,"F",0,"Post-Graduate","Married","Less than $40K","Blue",36,6,3,3,3007,2517,490,0.853,4423,67,0.675,0.837
"0",47,"M",3,"Unknown","Married","$120K +","Blue",28,3,2,2,11629,802,10827,0.912,3752,78,0.902,0.069
"0",45,"F",3,"High School","Single","Unknown","Blue",36,6,1,2,3111,1994,1117,0.753,4478,56,0.697,0.641
"0",60,"M",1,"Graduate","Single","$40K - $60K","Blue",54,6,3,3,1848,1408,440,0.779,4757,75,0.923,0.762
"1",44,"F",1,"Graduate","Single","$40K - $60K","Blue",38,3,2,5,4142,2517,1625,0.809,2104,44,0.833,0.608
"0",46,"M",4,"High School","Single","$80K - $120K","Blue",36,6,1,2,1438.3,0,1438.3,0.746,4461,71,0.821,0
"0",37,"F",4,"High School","Single","Less than $40K","Blue",36,6,2,3,1438.3,0,1438.3,0.568,4815,84,0.787,0
"0",43,"F",5,"High School","Single","Less than $40K","Blue",33,6,2,2,4976,866,4110,0.985,4317,69,0.568,0.174
"0",48,"F",1,"Unknown","Unknown","$40K - $60K","Blue",36,3,1,3,2447,1991,456,0.719,4228,82,0.708,0.814
"0",42,"F",2,"High School","Married","Less than $40K","Blue",31,3,5,2,3964,1218,2746,0.593,4580,75,1.419,0.307
"1",45,"F",3,"Uneducated","Divorced","Less than $40K","Blue",32,3,2,2,1942,0,1942,0.366,1853,31,0.107,0
"1",40,"M",4,"Graduate","Divorced","$40K - $60K","Blue",28,1,2,3,5821,894,4927,0.461,2011,42,0.273,0.154
"0",34,"F",3,"Uneducated","Single","Less than $40K","Blue",36,4,3,3,1438.3,0,1438.3,0.734,4302,74,0.762,0
"0",46,"F",2,"College","Divorced","Less than $40K","Blue",31,6,1,2,1852,1428,424,0.795,4486,61,0.848,0.771
"0",48,"F",1,"Graduate","Divorced","$40K - $60K","Blue",38,4,1,2,3503,1572,1931,0.866,4671,93,0.632,0.449
"0",45,"M",2,"Uneducated","Married","$120K +","Blue",36,6,2,3,3383,1458,1925,0.678,4897,75,0.562,0.431
"0",42,"F",3,"High School","Married","Less than $40K","Blue",33,6,3,2,3815,1190,2625,0.852,4430,94,0.741,0.312
"0",43,"F",1,"Uneducated","Divorced","Less than $40K","Blue",36,5,2,3,2077,1254,823,0.821,4226,75,1.143,0.604
"1",48,"F",2,"Doctorate","Married","Less than $40K","Blue",36,4,3,4,2514,2090,424,0.842,2603,53,0.606,0.831
"0",56,"M",4,"High School","Single","$80K - $120K","Blue",40,4,3,3,34516,0,34516,0.846,4714,82,0.745,0
"0",42,"F",3,"Graduate","Single","Unknown","Blue",34,3,3,3,16612,2517,14095,0.602,4697,94,0.808,0.152
"0",53,"F",1,"Graduate","Married","$40K - $60K","Blue",47,6,2,2,2799,0,2799,0.689,4116,88,0.571,0
"0",42,"F",3,"Uneducated","Married","Less than $40K","Blue",36,6,2,2,5821,0,5821,0.859,4591,70,1.188,0
"0",43,"F",5,"Uneducated","Single","Less than $40K","Blue",36,4,3,2,2057,1279,778,0.562,4321,76,0.689,0.622
"0",46,"M",3,"High School","Single","$60K - $80K","Silver",29,4,3,3,34516,2040,32476,0.764,3754,53,1.038,0.059
"0",47,"M",3,"Graduate","Unknown","$120K +","Blue",36,3,2,3,9397,795,8602,0.749,5265,98,0.581,0.085
"0",60,"F",0,"Uneducated","Married","Less than $40K","Blue",36,4,2,3,1601,0,1601,0.829,4919,69,1.091,0
"0",45,"M",4,"High School","Married","$80K - $120K","Blue",36,3,2,3,34516,1170,33346,0.678,3785,64,0.6,0.034
"0",41,"M",4,"High School","Married","Less than $40K","Blue",30,3,2,2,1614,700,914,0.842,4293,87,0.812,0.434
"0",54,"F",4,"Unknown","Married","Less than $40K","Blue",41,3,2,0,1491,1349,142,0.756,4365,71,0.732,0.905
"1",46,"F",3,"Graduate","Married","Unknown","Blue",40,3,4,3,13095,1836,11259,0.432,1552,32,0.185,0.14
"0",48,"M",1,"Uneducated","Married","$60K - $80K","Blue",42,6,1,1,4429,883,3546,0.688,4386,63,0.537,0.199
"0",65,"F",0,"High School","Single","$40K - $60K","Blue",53,4,1,3,2418,2205,213,0.84,3918,74,0.51,0.912
"0",41,"M",2,"Graduate","Married","$60K - $80K","Blue",31,3,2,2,13116,1225,11891,0.735,4800,61,0.605,0.093
"0",45,"F",4,"High School","Married","$40K - $60K","Blue",36,5,2,1,2948,2232,716,0.858,3635,79,0.58,0.757
"0",47,"F",3,"Unknown","Single","Less than $40K","Blue",38,4,2,3,1438.3,0,1438.3,1.001,3511,64,0.882,0
"0",58,"F",3,"Graduate","Married","$40K - $60K","Blue",46,5,3,1,4669,1913,2756,0.591,4363,73,0.973,0.41
"0",53,"F",1,"High School","Married","Less than $40K","Blue",36,3,2,2,1688,0,1688,0.641,4375,69,0.605,0
"0",57,"F",4,"Uneducated","Single","Less than $40K","Blue",51,5,3,3,3545,1446,2099,0.638,3691,69,0.917,0.408
"0",40,"F",2,"Graduate","Married","Less than $40K","Blue",36,3,2,3,2423,1674,749,0.644,4258,80,0.538,0.691
"0",59,"F",0,"Unknown","Married","Less than $40K","Blue",36,4,1,2,1438.3,0,1438.3,0.622,4155,62,0.632,0
"0",44,"F",2,"Post-Graduate","Married","Less than $40K","Silver",36,6,3,2,10580,1023,9557,0.907,4721,81,0.8,0.097
"0",39,"F",0,"High School","Single","Less than $40K","Blue",23,5,3,2,3279,0,3279,0.765,5048,75,0.923,0
"1",45,"F",2,"Doctorate","Married","Less than $40K","Blue",31,4,3,4,2704,2262,442,0.87,2362,39,0.444,0.837
"0",46,"F",3,"College","Married","Unknown","Blue",40,3,3,3,10600,0,10600,0.777,4697,67,0.523,0
"0",49,"F",1,"Unknown","Married","Less than $40K","Blue",31,5,2,1,5714,868,4846,0.636,4331,85,0.7,0.152
"0",31,"F",2,"Post-Graduate","Unknown","Unknown","Blue",13,5,3,3,13882,0,13882,0.87,4798,82,0.822,0
"0",56,"F",1,"Graduate","Single","Less than $40K","Blue",36,4,3,2,1936,1101,835,0.984,4578,70,0.892,0.569
"0",54,"F",4,"Unknown","Married","Less than $40K","Blue",41,3,1,3,2028,0,2028,0.823,4030,78,0.733,0
"0",46,"F",3,"Graduate","Unknown","Unknown","Blue",39,4,1,2,6644,2082,4562,0.915,4659,76,0.854,0.313
"0",37,"M",2,"Uneducated","Married","$120K +","Blue",23,4,3,3,7607,2170,5437,0.377,4495,77,0.674,0.285
"0",31,"F",0,"Graduate","Single","Less than $40K","Blue",17,4,2,3,2787,1761,1026,0.67,4358,89,0.648,0.632
"1",41,"F",3,"Unknown","Married","Less than $40K","Blue",32,3,2,3,1438.3,0,1438.3,0.372,1852,38,0.31,0
"0",40,"M",4,"Post-Graduate","Single","$40K - $60K","Blue",30,6,3,2,4640,1555,3085,0.78,3870,70,0.707,0.335
"0",53,"F",3,"College","Married","Less than $40K","Blue",43,4,2,3,1438.3,721,717.3,0.601,4606,86,0.955,0.501
"1",50,"M",3,"Post-Graduate","Divorced","$60K - $80K","Blue",36,3,2,3,14409,511,13898,0.799,2351,39,0.3,0.035
"0",51,"F",3,"Graduate","Single","Less than $40K","Blue",41,6,2,3,1519,1148,371,0.767,4927,73,0.738,0.756
"0",48,"F",5,"Uneducated","Married","Unknown","Blue",36,4,2,3,5495,2200,3295,0.696,5125,85,0.771,0.4
"0",39,"F",3,"Graduate","Divorced","Less than $40K","Blue",25,3,1,1,5494,1356,4138,0.463,3566,81,0.884,0.247
"1",52,"F",3,"High School","Married","Less than $40K","Blue",40,3,5,1,2003,1735,268,0.855,2343,42,0.355,0.866
"0",47,"F",4,"Uneducated","Single","Less than $40K","Blue",36,3,1,2,2092,1499,593,0.811,4130,80,1.162,0.717
"0",44,"M",0,"High School","Single","$60K - $80K","Blue",36,6,3,2,6606,2517,4089,0.825,4493,68,0.659,0.381
"0",56,"M",1,"Graduate","Single","$60K - $80K","Blue",36,5,3,2,7075,1676,5399,1.268,4160,75,0.667,0.237
"0",47,"F",3,"High School","Single","Less than $40K","Blue",31,5,1,3,2317,0,2317,0.57,4894,89,0.854,0
"1",51,"F",2,"Uneducated","Single","Less than $40K","Blue",36,3,3,3,1438.3,642,796.3,0.405,1939,49,0.4,0.446
"0",44,"F",4,"College","Single","Unknown","Blue",34,4,1,2,12310,670,11640,0.801,4176,76,0.767,0.054
"0",49,"F",3,"High School","Married","$40K - $60K","Blue",44,5,1,2,3881,0,3881,0.601,4177,66,0.737,0
"0",47,"M",3,"Doctorate","Unknown","$120K +","Blue",41,6,2,2,6143,1151,4992,0.866,4330,72,0.895,0.187
"0",42,"F",1,"Unknown","Married","Less than $40K","Blue",37,3,3,0,1438.3,0,1438.3,0.72,4154,78,0.814,0
"0",52,"F",4,"College","Unknown","Less than $40K","Blue",39,6,3,1,2035,1343,692,0.835,4643,86,0.686,0.66
"1",42,"F",4,"High School","Married","Less than $40K","Blue",32,6,3,3,3454,0,3454,0.862,2826,39,0.625,0
"0",29,"F",2,"Graduate","Married","Less than $40K","Blue",25,6,3,2,2732,1746,986,1.028,4702,85,0.771,0.639
"0",40,"M",4,"Uneducated","Single","$120K +","Blue",36,4,3,2,5773,2024,3749,0.977,3732,71,0.972,0.351
"1",45,"F",3,"Graduate","Married","Unknown","Blue",40,3,5,3,4462,706,3756,0.886,2526,41,0.414,0.158
"0",35,"F",3,"Doctorate","Married","Less than $40K","Blue",30,5,2,2,3976,1789,2187,0.931,4419,75,0.829,0.45
"0",58,"F",1,"Graduate","Single","Less than $40K","Blue",36,5,1,1,3173,1713,1460,0.609,3797,75,0.786,0.54
"1",50,"F",3,"High School","Married","Less than $40K","Blue",33,3,3,4,2140,0,2140,0.765,2915,50,0.316,0
"0",56,"F",3,"Uneducated","Single","Less than $40K","Blue",46,4,3,2,2258,0,2258,0.617,4803,72,0.714,0
"0",48,"M",3,"Graduate","Married","$40K - $60K","Blue",43,5,1,1,2423,1779,644,0.503,4035,74,0.805,0.734
"0",55,"F",1,"High School","Single","Less than $40K","Blue",37,4,3,3,2376,1969,407,0.788,4301,79,1.026,0.829
"1",46,"F",3,"High School","Married","$40K - $60K","Blue",34,2,3,2,8583,0,8583,0.358,1794,31,0.292,0
"0",52,"F",3,"Graduate","Single","Less than $40K","Blue",34,5,2,1,2996,2147,849,0.503,4724,66,0.737,0.717
"1",36,"M",3,"College","Married","$120K +","Blue",24,2,2,3,11316,1599,9717,0.713,2595,49,0.361,0.141
"0",55,"F",4,"College","Single","Unknown","Blue",36,5,3,3,7790,753,7037,0.968,4835,84,0.826,0.097
"0",51,"M",2,"High School","Married","$60K - $80K","Blue",37,6,6,3,8787,1087,7700,0.974,4537,75,1.273,0.124
"0",41,"F",3,"High School","Married","$40K - $60K","Blue",35,3,3,3,2644,1794,850,0.863,4081,72,0.8,0.679
"1",41,"M",4,"Graduate","Married","$80K - $120K","Silver",28,3,2,3,34516,825,33691,0.616,2022,52,0.733,0.024
"0",41,"M",5,"Graduate","Married","$60K - $80K","Blue",36,4,4,3,4575,1344,3231,0.46,4726,64,0.561,0.294
"1",43,"F",3,"High School","Single","$40K - $60K","Blue",34,1,3,2,1654,1474,180,0.586,2086,47,0.621,0.891
"0",63,"M",1,"Graduate","Single","$80K - $120K","Blue",55,6,1,2,21430,0,21430,0.511,3561,57,0.676,0
"0",44,"M",4,"Post-Graduate","Married","$60K - $80K","Blue",36,3,2,2,3117,1400,1717,0.913,4391,85,0.809,0.449
"0",45,"F",4,"Graduate","Unknown","Unknown","Blue",36,4,1,3,3416,727,2689,0.58,4121,83,0.729,0.213
"0",47,"F",3,"Graduate","Married","Less than $40K","Blue",36,3,1,2,3147,2453,694,0.744,4465,82,0.952,0.779
"1",35,"F",5,"High School","Married","$40K - $60K","Blue",25,3,2,6,1438.3,0,1438.3,0.763,2500,44,0.517,0
"0",41,"M",4,"Unknown","Married","$80K - $120K","Blue",35,4,2,3,3497,0,3497,0.696,4345,72,0.756,0
"1",55,"F",3,"Graduate","Married","Unknown","Blue",45,1,3,1,2815,1848,967,0.563,2618,29,0.45,0.656
"0",51,"F",2,"Graduate","Divorced","Unknown","Blue",36,5,3,3,2069,1802,267,0.651,4402,91,0.75,0.871
"0",37,"F",1,"Graduate","Single","Less than $40K","Blue",36,3,3,3,2684,0,2684,0.66,4796,85,0.635,0
"0",48,"F",3,"High School","Married","$40K - $60K","Blue",38,3,2,2,2151,0,2151,0.763,4604,86,0.72,0
"0",52,"M",2,"College","Single","$60K - $80K","Blue",37,4,3,3,2749,1380,1369,0.937,3882,90,0.765,0.502
"0",44,"F",3,"High School","Single","Less than $40K","Blue",31,3,2,2,1980,823,1157,0.861,4467,69,0.683,0.416
"1",55,"F",1,"Graduate","Married","Less than $40K","Blue",46,6,4,3,4232,0,4232,0.878,2312,37,0.609,0
"0",45,"F",2,"Graduate","Married","Less than $40K","Blue",34,4,1,2,1438.3,877,561.3,0.743,4283,76,0.617,0.61
"1",52,"F",3,"High School","Married","Less than $40K","Blue",39,5,3,2,3302,2517,785,0.705,2682,47,0.516,0.762
"0",61,"M",1,"Graduate","Single","Unknown","Blue",56,5,3,2,4235,1675,2560,1.079,3862,76,0.949,0.396
"0",34,"F",1,"Graduate","Single","Unknown","Blue",21,6,1,3,6376,1322,5054,0.709,5192,70,0.628,0.207
"0",44,"M",2,"Uneducated","Divorced","$60K - $80K","Blue",34,6,3,2,3650,1270,2380,0.792,4250,81,0.929,0.348
"0",46,"M",1,"Uneducated","Married","$80K - $120K","Blue",33,3,1,2,13324,0,13324,0.917,4245,76,1,0
"1",37,"M",2,"Unknown","Single","$40K - $60K","Blue",24,6,2,4,10226,0,10226,0.614,2243,44,0.571,0
"0",37,"F",5,"Unknown","Married","Less than $40K","Blue",29,6,1,2,2140,0,2140,0.602,4610,65,1.321,0
